,Date,None,D0,D1,D2,D3,D4
1261,2015-09-15,0.14,2.51,4.99,21.29,25.08,46.0
1262,2015-09-16,0.14,2.51,4.99,21.29,25.08,46.0
1263,2015-09-17,0.14,2.51,4.99,21.29,25.08,46.0
1264,2015-09-18,0.14,2.51,4.99,21.29,25.08,46.0
1265,2015-09-19,0.14,2.51,4.99,21.29,25.08,46.0
1266,2015-09-20,0.14,2.51,4.99,21.29,25.08,46.0
1267,2015-09-21,0.14,2.53,4.97,21.29,25.08,46.0
1268,2015-09-22,0.14,2.53,4.97,21.29,25.08,46.0
1269,2015-09-23,0.14,2.53,4.97,21.29,25.08,46.0
1270,2015-09-24,0.14,2.53,4.97,21.29,25.08,46.0
1271,2015-09-25,0.14,2.53,4.97,21.29,25.08,46.0
1272,2015-09-26,0.14,2.53,4.97,21.29,25.08,46.0
1273,2015-09-27,0.14,2.53,4.97,21.29,25.08,46.0
1274,2015-09-28,0.14,2.53,4.97,21.29,25.08,46.0
1275,2015-09-29,0.14,2.53,4.97,21.29,25.08,46.0
1276,2015-09-30,0.14,2.53,4.97,21.29,25.08,46.0
1277,2015-10-01,0.14,2.53,4.97,21.29,25.08,46.0
1278,2015-10-02,0.14,2.53,4.97,21.29,25.08,46.0
1279,2015-10-03,0.14,2.53,4.97,21.29,25.08,46.0
1280,2015-10-04,0.14,2.53,4.97,21.29,25.08,46.0
1281,2015-10-05,0.14,2.53,4.97,21.29,25.08,46.0
1282,2015-10-06,0.14,2.53,4.97,21.29,25.08,46.0
1283,2015-10-07,0.14,2.53,4.97,21.29,25.08,46.0
1284,2015-10-08,0.14,2.53,4.97,21.29,25.08,46.0
1285,2015-10-09,0.14,2.53,4.97,21.29,25.08,46.0
1286,2015-10-10,0.14,2.53,4.97,21.29,25.08,46.0
1287,2015-10-11,0.14,2.53,4.97,21.29,25.08,46.0
1288,2015-10-12,0.14,2.53,4.97,21.29,25.08,46.0
1289,2015-10-13,0.14,2.53,4.97,21.29,25.08,46.0
1290,2015-10-14,0.14,2.53,4.97,21.29,25.08,46.0
1291,2015-10-15,0.14,2.53,4.97,21.29,25.08,46.0
1292,2015-10-16,0.14,2.53,4.97,21.29,25.08,46.0
1293,2015-10-17,0.14,2.53,4.97,21.29,25.08,46.0
1294,2015-10-18,0.14,2.53,4.97,21.29,25.08,46.0
1295,2015-10-19,0.14,2.53,4.97,21.29,25.08,46.0
1296,2015-10-20,0.14,2.53,4.97,21.29,25.08,46.0
1297,2015-10-21,0.14,2.53,4.97,21.29,25.08,46.0
1298,2015-10-22,0.14,2.53,4.97,21.29,25.08,46.0
1299,2015-10-23,0.14,2.53,4.97,21.29,25.08,46.0
1300,2015-10-24,0.14,2.53,4.97,21.29,25.08,46.0
1301,2015-10-25,0.14,2.53,4.97,21.29,25.08,46.0
1302,2015-10-26,0.14,2.53,5.06,21.2,25.08,46.0
1303,2015-10-27,0.14,2.53,5.06,21.2,25.08,46.0
1304,2015-10-28,0.14,2.53,5.06,21.2,25.08,46.0
1305,2015-10-29,0.14,2.53,5.06,21.2,25.08,46.0
1306,2015-10-30,0.14,2.53,5.06,21.2,25.08,46.0
1307,2015-10-31,0.14,2.53,5.06,21.2,25.08,46.0
1308,2015-11-01,0.14,2.53,5.06,21.2,25.08,46.0
1309,2015-11-02,0.14,2.53,5.06,21.2,25.08,46.0
1310,2015-11-03,0.14,2.53,5.06,21.2,25.08,46.0
1311,2015-11-04,0.14,2.53,5.06,21.2,25.08,46.0
1312,2015-11-05,0.14,2.53,5.06,21.2,25.08,46.0
1313,2015-11-06,0.14,2.53,5.06,21.2,25.08,46.0
1314,2015-11-07,0.14,2.53,5.06,21.2,25.08,46.0
1315,2015-11-08,0.14,2.53,5.06,21.2,25.08,46.0
1316,2015-11-09,0.14,2.53,5.06,21.72,25.71,44.84
1317,2015-11-10,0.14,2.53,5.06,21.72,25.71,44.84
1318,2015-11-11,0.14,2.53,5.06,21.72,25.71,44.84
1319,2015-11-12,0.14,2.53,5.06,21.72,25.71,44.84
1320,2015-11-13,0.14,2.53,5.06,21.72,25.71,44.84
1321,2015-11-14,0.14,2.53,5.06,21.72,25.71,44.84
1322,2015-11-15,0.14,2.53,5.06,21.72,25.71,44.84
1323,2015-11-16,0.14,2.53,5.06,21.72,25.71,44.84
1324,2015-11-17,0.14,2.53,5.06,21.72,25.71,44.84
1325,2015-11-18,0.14,2.53,5.06,21.72,25.71,44.84
1326,2015-11-19,0.14,2.53,5.06,21.72,25.71,44.84
1327,2015-11-20,0.14,2.53,5.06,21.72,25.71,44.84
1328,2015-11-21,0.14,2.53,5.06,21.72,25.71,44.84
1329,2015-11-22,0.14,2.53,5.06,21.72,25.71,44.84
1330,2015-11-23,0.14,2.53,5.07,21.71,25.71,44.84
1331,2015-11-24,0.14,2.53,5.07,21.71,25.71,44.84
1332,2015-11-25,0.14,2.53,5.07,21.71,25.71,44.84
1333,2015-11-26,0.14,2.53,5.07,21.71,25.71,44.84
1334,2015-11-27,0.14,2.53,5.07,21.71,25.71,44.84
1335,2015-11-28,0.14,2.53,5.07,21.71,25.71,44.84
1336,2015-11-29,0.14,2.53,5.07,21.71,25.71,44.84
1337,2015-11-30,0.14,2.53,5.07,21.71,25.71,44.84
1338,2015-12-01,0.14,2.53,5.07,21.71,25.71,44.84
1339,2015-12-02,0.14,2.53,5.07,21.71,25.71,44.84
1340,2015-12-03,0.14,2.53,5.07,21.71,25.71,44.84
1341,2015-12-04,0.14,2.53,5.07,21.71,25.71,44.84
1342,2015-12-05,0.14,2.53,5.07,21.71,25.71,44.84
1343,2015-12-06,0.14,2.53,5.07,21.71,25.71,44.84
1344,2015-12-07,0.14,2.53,5.07,21.71,25.71,44.84
1345,2015-12-08,0.14,2.53,5.07,21.71,25.71,44.84
1346,2015-12-09,0.14,2.53,5.07,21.71,25.71,44.84
1347,2015-12-10,0.14,2.53,5.07,21.71,25.71,44.84
1348,2015-12-11,0.14,2.53,5.07,21.71,25.71,44.84
1349,2015-12-12,0.14,2.53,5.07,21.71,25.71,44.84
1350,2015-12-13,0.14,2.53,5.07,21.71,25.71,44.84
1351,2015-12-14,0.14,2.53,5.07,23.17,24.24,44.84
1352,2015-12-15,0.14,2.53,5.07,23.17,24.24,44.84
1353,2015-12-16,0.14,2.53,5.07,23.17,24.24,44.84
1354,2015-12-17,0.14,2.53,5.07,23.17,24.24,44.84
1355,2015-12-18,0.14,2.53,5.07,23.17,24.24,44.84
1356,2015-12-19,0.14,2.53,5.07,23.17,24.24,44.84
1357,2015-12-20,0.14,2.53,5.07,23.17,24.24,44.84
1358,2015-12-21,0.14,2.53,6.7,21.55,24.24,44.84
1359,2015-12-22,0.14,2.53,6.7,21.55,24.24,44.84
1360,2015-12-23,0.14,2.53,6.7,21.55,24.24,44.84
1361,2015-12-24,0.14,2.53,6.7,21.55,24.24,44.84
1362,2015-12-25,0.14,2.53,6.7,21.55,24.24,44.84
1363,2015-12-26,0.14,2.53,6.7,21.55,24.24,44.84
1364,2015-12-27,0.14,2.53,6.7,21.55,24.24,44.84
1365,2015-12-28,0.0,2.67,6.7,21.54,24.24,44.84
1366,2015-12-29,0.0,2.67,6.7,21.54,24.24,44.84
1367,2015-12-30,0.0,2.67,6.7,21.54,24.24,44.84
1368,2015-12-31,0.0,2.67,6.7,21.54,24.24,44.84
1369,2016-01-01,0.0,2.67,6.7,21.54,24.24,44.84
1370,2016-01-02,0.0,2.67,6.7,21.54,24.24,44.84
1371,2016-01-03,0.0,2.67,6.7,21.54,24.24,44.84
1372,2016-01-04,0.0,2.67,9.78,18.49,24.22,44.84
1373,2016-01-05,0.0,2.67,9.78,18.49,24.22,44.84
1374,2016-01-06,0.0,2.67,9.78,18.49,24.22,44.84
1375,2016-01-07,0.0,2.67,9.78,18.49,24.22,44.84
1376,2016-01-08,0.0,2.67,9.78,18.49,24.22,44.84
1377,2016-01-09,0.0,2.67,9.78,18.49,24.22,44.84
1378,2016-01-10,0.0,2.67,9.78,18.49,24.22,44.84
1379,2016-01-11,0.0,2.67,9.78,18.49,24.22,44.84
1380,2016-01-12,0.0,2.67,9.78,18.49,24.22,44.84
1381,2016-01-13,0.0,2.67,9.78,18.49,24.22,44.84
1382,2016-01-14,0.0,2.67,9.78,18.49,24.22,44.84
1383,2016-01-15,0.0,2.67,9.78,18.49,24.22,44.84
1384,2016-01-16,0.0,2.67,9.78,18.49,24.22,44.84
1385,2016-01-17,0.0,2.67,9.78,18.49,24.22,44.84
1386,2016-01-18,0.0,2.67,9.78,18.49,26.4,42.66
1387,2016-01-19,0.0,2.67,9.78,18.49,26.4,42.66
1388,2016-01-20,0.0,2.67,9.78,18.49,26.4,42.66
1389,2016-01-21,0.0,2.67,9.78,18.49,26.4,42.66
1390,2016-01-22,0.0,2.67,9.78,18.49,26.4,42.66
1391,2016-01-23,0.0,2.67,9.78,18.49,26.4,42.66
1392,2016-01-24,0.0,2.67,9.78,18.49,26.4,42.66
1393,2016-01-25,0.0,2.83,11.04,17.98,25.49,42.66
1394,2016-01-26,0.0,2.83,11.04,17.98,25.49,42.66
1395,2016-01-27,0.0,2.83,11.04,17.98,25.49,42.66
1396,2016-01-28,0.0,2.83,11.04,17.98,25.49,42.66
1397,2016-01-29,0.0,2.83,11.04,17.98,25.49,42.66
1398,2016-01-30,0.0,2.83,11.04,17.98,25.49,42.66
1399,2016-01-31,0.0,2.83,11.04,17.98,25.49,42.66
1400,2016-02-01,0.0,4.65,9.22,22.17,23.75,40.21
1401,2016-02-02,0.0,4.65,9.22,22.17,23.75,40.21
1402,2016-02-03,0.0,4.65,9.22,22.17,23.75,40.21
1403,2016-02-04,0.0,4.65,9.22,22.17,23.75,40.21
1404,2016-02-05,0.0,4.65,9.22,22.17,23.75,40.21
1405,2016-02-06,0.0,4.65,9.22,22.17,23.75,40.21
1406,2016-02-07,0.0,4.65,9.22,22.17,23.75,40.21
1407,2016-02-08,0.0,4.74,9.13,22.23,24.49,39.41
1408,2016-02-09,0.0,4.74,9.13,22.23,24.49,39.41
1409,2016-02-10,0.0,4.74,9.13,22.23,24.49,39.41
1410,2016-02-11,0.0,4.74,9.13,22.23,24.49,39.41
1411,2016-02-12,0.0,4.74,9.13,22.23,24.49,39.41
1412,2016-02-13,0.0,4.74,9.13,22.23,24.49,39.41
1413,2016-02-14,0.0,4.74,9.13,22.23,24.49,39.41
1414,2016-02-15,0.22,5.01,12.95,20.42,22.93,38.48
1415,2016-02-16,0.22,5.01,12.95,20.42,22.93,38.48
1416,2016-02-17,0.22,5.01,12.95,20.42,22.93,38.48
1417,2016-02-18,0.22,5.01,12.95,20.42,22.93,38.48
1418,2016-02-19,0.22,5.01,12.95,20.42,22.93,38.48
1419,2016-02-20,0.22,5.01,12.95,20.42,22.93,38.48
1420,2016-02-21,0.22,5.01,12.95,20.42,22.93,38.48
1421,2016-02-22,0.29,5.01,12.87,20.42,22.93,38.48
1422,2016-02-23,0.29,5.01,12.87,20.42,22.93,38.48
1423,2016-02-24,0.29,5.01,12.87,20.42,22.93,38.48
1424,2016-02-25,0.29,5.01,12.87,20.42,22.93,38.48
1425,2016-02-26,0.29,5.01,12.87,20.42,22.93,38.48
1426,2016-02-27,0.29,5.01,12.87,20.42,22.93,38.48
1427,2016-02-28,0.29,5.01,12.87,20.42,22.93,38.48
1428,2016-02-29,0.43,5.19,12.56,20.96,22.38,38.48
1429,2016-03-01,0.43,5.19,12.56,20.96,22.38,38.48
1430,2016-03-02,0.43,5.19,12.56,20.96,22.38,38.48
1431,2016-03-03,0.43,5.19,12.56,20.96,22.38,38.48
1432,2016-03-04,0.43,5.19,12.56,20.96,22.38,38.48
1433,2016-03-05,0.43,5.19,12.56,20.96,22.38,38.48
1434,2016-03-06,0.43,5.19,12.56,20.96,22.38,38.48
1435,2016-03-07,0.43,4.44,12.47,21.8,22.38,38.48
1436,2016-03-08,0.43,4.44,12.47,21.8,22.38,38.48
1437,2016-03-09,0.43,4.44,12.47,21.8,22.38,38.48
1438,2016-03-10,0.43,4.44,12.47,21.8,22.38,38.48
1439,2016-03-11,0.43,4.44,12.47,21.8,22.38,38.48
1440,2016-03-12,0.43,4.44,12.47,21.8,22.38,38.48
1441,2016-03-13,0.43,4.44,12.47,21.8,22.38,38.48
1442,2016-03-14,0.43,2.07,14.33,22.31,22.38,38.48
1443,2016-03-15,0.43,2.07,14.33,22.31,22.38,38.48
1444,2016-03-16,0.43,2.07,14.33,22.31,22.38,38.48
1445,2016-03-17,0.43,2.07,14.33,22.31,22.38,38.48
1446,2016-03-18,0.43,2.07,14.33,22.31,22.38,38.48
1447,2016-03-19,0.43,2.07,14.33,22.31,22.38,38.48
1448,2016-03-20,0.43,2.07,14.33,22.31,22.38,38.48
1449,2016-03-21,0.43,6.29,19.64,18.33,20.57,34.74
1450,2016-03-22,0.43,6.29,19.64,18.33,20.57,34.74
1451,2016-03-23,0.43,6.29,19.64,18.33,20.57,34.74
1452,2016-03-24,0.43,6.29,19.64,18.33,20.57,34.74
1453,2016-03-25,0.43,6.29,19.64,18.33,20.57,34.74
1454,2016-03-26,0.43,6.29,19.64,18.33,20.57,34.74
1455,2016-03-27,0.43,6.29,19.64,18.33,20.57,34.74
1456,2016-03-28,1.16,7.29,18.7,17.54,20.57,34.74
1457,2016-03-29,1.16,7.29,18.7,17.54,20.57,34.74
1458,2016-03-30,1.16,7.29,18.7,17.54,20.57,34.74
1459,2016-03-31,1.16,7.29,18.7,17.54,20.57,34.74
1460,2016-04-01,1.16,7.29,18.7,17.54,20.57,34.74
1461,2016-04-02,1.16,7.29,18.7,17.54,20.57,34.74
1462,2016-04-03,1.16,7.29,18.7,17.54,20.57,34.74
1463,2016-04-04,3.55,5.87,17.76,17.57,20.51,34.74
1464,2016-04-05,3.55,5.87,17.76,17.57,20.51,34.74
1465,2016-04-06,3.55,5.87,17.76,17.57,20.51,34.74
1466,2016-04-07,3.55,5.87,17.76,17.57,20.51,34.74
1467,2016-04-08,3.55,5.87,17.76,17.57,20.51,34.74
1468,2016-04-09,3.55,5.87,17.76,17.57,20.51,34.74
1469,2016-04-10,3.55,5.87,17.76,17.57,20.51,34.74
1470,2016-04-11,3.55,5.87,16.21,19.11,23.57,31.68
1471,2016-04-12,3.55,5.87,16.21,19.11,23.57,31.68
1472,2016-04-13,3.55,5.87,16.21,19.11,23.57,31.68
1473,2016-04-14,3.55,5.87,16.21,19.11,23.57,31.68
1474,2016-04-15,3.55,5.87,16.21,19.11,23.57,31.68
1475,2016-04-16,3.55,5.87,16.21,19.11,23.57,31.68
1476,2016-04-17,3.55,5.87,16.21,19.11,23.57,31.68
1477,2016-04-18,3.55,5.87,16.21,19.11,23.57,31.68
1478,2016-04-19,3.55,5.87,16.21,19.11,23.57,31.68
1479,2016-04-20,3.55,5.87,16.21,19.11,23.57,31.68
1480,2016-04-21,3.55,5.87,16.21,19.11,23.57,31.68
1481,2016-04-22,3.55,5.87,16.21,19.11,23.57,31.68
1482,2016-04-23,3.55,5.87,16.21,19.11,23.57,31.68
1483,2016-04-24,3.55,5.87,16.21,19.11,23.57,31.68
1484,2016-04-25,4.24,5.67,15.72,25.21,28.11,21.04
1485,2016-04-26,4.24,5.67,15.72,25.21,28.11,21.04
1486,2016-04-27,4.24,5.67,15.72,25.21,28.11,21.04
1487,2016-04-28,4.24,5.67,15.72,25.21,28.11,21.04
1488,2016-04-29,4.24,5.67,15.72,25.21,28.11,21.04
1489,2016-04-30,4.24,5.67,15.72,25.21,28.11,21.04
1490,2016-05-01,4.24,5.67,15.72,25.21,28.11,21.04
1491,2016-05-02,4.24,5.67,15.72,25.21,28.11,21.04
1492,2016-05-03,4.24,5.67,15.72,25.21,28.11,21.04
1493,2016-05-04,4.24,5.67,15.72,25.21,28.11,21.04
1494,2016-05-05,4.24,5.67,15.72,25.21,28.11,21.04
1495,2016-05-06,4.24,5.67,15.72,25.21,28.11,21.04
1496,2016-05-07,4.24,5.67,15.72,25.21,28.11,21.04
1497,2016-05-08,4.24,5.67,15.72,25.21,28.11,21.04
1498,2016-05-09,4.27,6.05,15.31,25.21,28.11,21.04
1499,2016-05-10,4.27,6.05,15.31,25.21,28.11,21.04
1500,2016-05-11,4.27,6.05,15.31,25.21,28.11,21.04
1501,2016-05-12,4.27,6.05,15.31,25.21,28.11,21.04
1502,2016-05-13,4.27,6.05,15.31,25.21,28.11,21.04
1503,2016-05-14,4.27,6.05,15.31,25.21,28.11,21.04
1504,2016-05-15,4.27,6.05,15.31,25.21,28.11,21.04
1505,2016-05-16,4.27,6.05,16.96,24.81,26.88,21.04
1506,2016-05-17,4.27,6.05,16.96,24.81,26.88,21.04
1507,2016-05-18,4.27,6.05,16.96,24.81,26.88,21.04
1508,2016-05-19,4.27,6.05,16.96,24.81,26.88,21.04
1509,2016-05-20,4.27,6.05,16.96,24.81,26.88,21.04
1510,2016-05-21,4.27,6.05,16.96,24.81,26.88,21.04
1511,2016-05-22,4.27,6.05,16.96,24.81,26.88,21.04
1512,2016-05-23,5.5,8.12,22.82,20.57,21.95,21.04
1513,2016-05-24,5.5,8.12,22.82,20.57,21.95,21.04
1514,2016-05-25,5.5,8.12,22.82,20.57,21.95,21.04
1515,2016-05-26,5.5,8.12,22.82,20.57,21.95,21.04
1516,2016-05-27,5.5,8.12,22.82,20.57,21.95,21.04
1517,2016-05-28,5.5,8.12,22.82,20.57,21.95,21.04
1518,2016-05-29,5.5,8.12,22.82,20.57,21.95,21.04
1519,2016-05-30,5.5,8.12,25.38,18.01,21.95,21.04
1520,2016-05-31,5.5,8.12,25.38,18.01,21.95,21.04
1521,2016-06-01,5.5,8.12,25.38,18.01,21.95,21.04
1522,2016-06-02,5.5,8.12,25.38,18.01,21.95,21.04
1523,2016-06-03,5.5,8.12,25.38,18.01,21.95,21.04
1524,2016-06-04,5.5,8.12,25.38,18.01,21.95,21.04
1525,2016-06-05,5.5,8.12,25.38,18.01,21.95,21.04
1526,2016-06-06,6.08,10.01,24.89,16.02,21.95,21.04
1527,2016-06-07,6.08,10.01,24.89,16.02,21.95,21.04
1528,2016-06-08,6.08,10.01,24.89,16.02,21.95,21.04
1529,2016-06-09,6.08,10.01,24.89,16.02,21.95,21.04
1530,2016-06-10,6.08,10.01,24.89,16.02,21.95,21.04
1531,2016-06-11,6.08,10.01,24.89,16.02,21.95,21.04
1532,2016-06-12,6.08,10.01,24.89,16.02,21.95,21.04
1533,2016-06-13,4.27,11.82,24.89,16.02,21.95,21.04
1534,2016-06-14,4.27,11.82,24.89,16.02,21.95,21.04
1535,2016-06-15,4.27,11.82,24.89,16.02,21.95,21.04
1536,2016-06-16,4.27,11.82,24.89,16.02,21.95,21.04
1537,2016-06-17,4.27,11.82,24.89,16.02,21.95,21.04
1538,2016-06-18,4.27,11.82,24.89,16.02,21.95,21.04
1539,2016-06-19,4.27,11.82,24.89,16.02,21.95,21.04
1540,2016-06-20,0.0,16.41,24.57,16.21,21.76,21.04
1541,2016-06-21,0.0,16.41,24.57,16.21,21.76,21.04
1542,2016-06-22,0.0,16.41,24.57,16.21,21.76,21.04
1543,2016-06-23,0.0,16.41,24.57,16.21,21.76,21.04
1544,2016-06-24,0.0,16.41,24.57,16.21,21.76,21.04
1545,2016-06-25,0.0,16.41,24.57,16.21,21.76,21.04
1546,2016-06-26,0.0,16.41,24.57,16.21,21.76,21.04
1547,2016-06-27,0.0,16.41,24.57,16.21,21.76,21.04
1548,2016-06-28,0.0,16.41,24.57,16.21,21.76,21.04
1549,2016-06-29,0.0,16.41,24.57,16.21,21.76,21.04
1550,2016-06-30,0.0,16.41,24.57,16.21,21.76,21.04
1551,2016-07-01,0.0,16.41,24.57,16.21,21.76,21.04
1552,2016-07-02,0.0,16.41,24.57,16.21,21.76,21.04
1553,2016-07-03,0.0,16.41,24.57,16.21,21.76,21.04
1554,2016-07-04,0.0,16.41,24.57,16.21,21.76,21.04
1555,2016-07-05,0.0,16.41,24.57,16.21,21.76,21.04
1556,2016-07-06,0.0,16.41,24.57,16.21,21.76,21.04
1557,2016-07-07,0.0,16.41,24.57,16.21,21.76,21.04
1558,2016-07-08,0.0,16.41,24.57,16.21,21.76,21.04
1559,2016-07-09,0.0,16.41,24.57,16.21,21.76,21.04
1560,2016-07-10,0.0,16.41,24.57,16.21,21.76,21.04
1561,2016-07-11,0.0,16.41,24.57,16.21,21.76,21.04
1562,2016-07-12,0.0,16.41,24.57,16.21,21.76,21.04
1563,2016-07-13,0.0,16.41,24.57,16.21,21.76,21.04
1564,2016-07-14,0.0,16.41,24.57,16.21,21.76,21.04
1565,2016-07-15,0.0,16.41,24.57,16.21,21.76,21.04
1566,2016-07-16,0.0,16.41,24.57,16.21,21.76,21.04
1567,2016-07-17,0.0,16.41,24.57,16.21,21.76,21.04
1568,2016-07-18,0.0,16.41,24.57,16.21,21.76,21.04
1569,2016-07-19,0.0,16.41,24.57,16.21,21.76,21.04
1570,2016-07-20,0.0,16.41,24.57,16.21,21.76,21.04
1571,2016-07-21,0.0,16.41,24.57,16.21,21.76,21.04
1572,2016-07-22,0.0,16.41,24.57,16.21,21.76,21.04
1573,2016-07-23,0.0,16.41,24.57,16.21,21.76,21.04
1574,2016-07-24,0.0,16.41,24.57,16.21,21.76,21.04
1575,2016-07-25,0.0,16.41,24.57,16.21,21.76,21.04
1576,2016-07-26,0.0,16.41,24.57,16.21,21.76,21.04
1577,2016-07-27,0.0,16.41,24.57,16.21,21.76,21.04
1578,2016-07-28,0.0,16.41,24.57,16.21,21.76,21.04
1579,2016-07-29,0.0,16.41,24.57,16.21,21.76,21.04
1580,2016-07-30,0.0,16.41,24.57,16.21,21.76,21.04
1581,2016-07-31,0.0,16.41,24.57,16.21,21.76,21.04
1582,2016-08-01,0.0,16.41,24.57,16.21,21.76,21.04
1583,2016-08-02,0.0,16.41,24.57,16.21,21.76,21.04
1584,2016-08-03,0.0,16.41,24.57,16.21,21.76,21.04
1585,2016-08-04,0.0,16.41,24.57,16.21,21.76,21.04
1586,2016-08-05,0.0,16.41,24.57,16.21,21.76,21.04
1587,2016-08-06,0.0,16.41,24.57,16.21,21.76,21.04
1588,2016-08-07,0.0,16.41,24.57,16.21,21.76,21.04
1589,2016-08-08,0.0,16.41,24.57,16.21,21.76,21.04
1590,2016-08-09,0.0,16.41,24.57,16.21,21.76,21.04
1591,2016-08-10,0.0,16.41,24.57,16.21,21.76,21.04
1592,2016-08-11,0.0,16.41,24.57,16.21,21.76,21.04
1593,2016-08-12,0.0,16.41,24.57,16.21,21.76,21.04
1594,2016-08-13,0.0,16.41,24.57,16.21,21.76,21.04
1595,2016-08-14,0.0,16.41,24.57,16.21,21.76,21.04
1596,2016-08-15,0.0,16.41,24.57,16.21,21.76,21.04
1597,2016-08-16,0.0,16.41,24.57,16.21,21.76,21.04
1598,2016-08-17,0.0,16.41,24.57,16.21,21.76,21.04
1599,2016-08-18,0.0,16.41,24.57,16.21,21.76,21.04
1600,2016-08-19,0.0,16.41,24.57,16.21,21.76,21.04
1601,2016-08-20,0.0,16.41,24.57,16.21,21.76,21.04
1602,2016-08-21,0.0,16.41,24.57,16.21,21.76,21.04
1603,2016-08-22,0.0,16.41,24.57,16.21,21.76,21.04
1604,2016-08-23,0.0,16.41,24.57,16.21,21.76,21.04
1605,2016-08-24,0.0,16.41,24.57,16.21,21.76,21.04
1606,2016-08-25,0.0,16.41,24.57,16.21,21.76,21.04
1607,2016-08-26,0.0,16.41,24.57,16.21,21.76,21.04
1608,2016-08-27,0.0,16.41,24.57,16.21,21.76,21.04
1609,2016-08-28,0.0,16.41,24.57,16.21,21.76,21.04
1610,2016-08-29,0.0,16.41,24.57,16.21,21.76,21.04
1611,2016-08-30,0.0,16.41,24.57,16.21,21.76,21.04
1612,2016-08-31,0.0,16.41,24.57,16.21,21.76,21.04
1613,2016-09-01,0.0,16.41,24.57,16.21,21.76,21.04
1614,2016-09-02,0.0,16.41,24.57,16.21,21.76,21.04
1615,2016-09-03,0.0,16.41,24.57,16.21,21.76,21.04
1616,2016-09-04,0.0,16.41,24.57,16.21,21.76,21.04
1617,2016-09-05,0.0,16.41,24.57,16.21,21.76,21.04
1618,2016-09-06,0.0,16.41,24.57,16.21,21.76,21.04
1619,2016-09-07,0.0,16.41,24.57,16.21,21.76,21.04
1620,2016-09-08,0.0,16.41,24.57,16.21,21.76,21.04
1621,2016-09-09,0.0,16.41,24.57,16.21,21.76,21.04
1622,2016-09-10,0.0,16.41,24.57,16.21,21.76,21.04
1623,2016-09-11,0.0,16.41,24.57,16.21,21.76,21.04
1624,2016-09-12,0.0,16.41,24.57,16.21,21.76,21.04
1625,2016-09-13,0.0,16.41,24.57,16.21,21.76,21.04
1626,2016-09-14,0.0,16.41,24.57,16.21,21.76,21.04
1627,2016-09-15,0.0,16.41,24.57,16.21,21.76,21.04
1628,2016-09-16,0.0,16.41,24.57,16.21,21.76,21.04
1629,2016-09-17,0.0,16.41,24.57,16.21,21.76,21.04
1630,2016-09-18,0.0,16.41,24.57,16.21,21.76,21.04
1631,2016-09-19,0.0,16.41,21.31,19.47,21.76,21.04
1632,2016-09-20,0.0,16.41,21.31,19.47,21.76,21.04
1633,2016-09-21,0.0,16.41,21.31,19.47,21.76,21.04
1634,2016-09-22,0.0,16.41,21.31,19.47,21.76,21.04
1635,2016-09-23,0.0,16.41,21.31,19.47,21.76,21.04
1636,2016-09-24,0.0,16.41,21.31,19.47,21.76,21.04
1637,2016-09-25,0.0,16.41,21.31,19.47,21.76,21.04
1638,2016-09-26,0.0,16.41,21.31,19.47,21.76,21.04
1639,2016-09-27,0.0,16.41,21.31,19.47,21.76,21.04
1640,2016-09-28,0.0,16.41,21.31,19.47,21.76,21.04
1641,2016-09-29,0.0,16.41,21.31,19.47,21.76,21.04
1642,2016-09-30,0.0,16.41,21.31,19.47,21.76,21.04
1643,2016-10-01,0.0,16.41,21.31,19.47,21.76,21.04
1644,2016-10-02,0.0,16.41,21.31,19.47,21.76,21.04
1645,2016-10-03,0.0,16.41,21.31,19.47,21.76,21.04
1646,2016-10-04,0.0,16.41,21.31,19.47,21.76,21.04
1647,2016-10-05,0.0,16.41,21.31,19.47,21.76,21.04
1648,2016-10-06,0.0,16.41,21.31,19.47,21.76,21.04
1649,2016-10-07,0.0,16.41,21.31,19.47,21.76,21.04
1650,2016-10-08,0.0,16.41,21.31,19.47,21.76,21.04
1651,2016-10-09,0.0,16.41,21.31,19.47,21.76,21.04
1652,2016-10-10,0.0,16.41,21.31,19.47,21.76,21.04
1653,2016-10-11,0.0,16.41,21.31,19.47,21.76,21.04
1654,2016-10-12,0.0,16.41,21.31,19.47,21.76,21.04
1655,2016-10-13,0.0,16.41,21.31,19.47,21.76,21.04
1656,2016-10-14,0.0,16.41,21.31,19.47,21.76,21.04
1657,2016-10-15,0.0,16.41,21.31,19.47,21.76,21.04
1658,2016-10-16,0.0,16.41,21.31,19.47,21.76,21.04
1659,2016-10-17,0.0,16.41,21.31,19.47,21.76,21.04
1660,2016-10-18,0.0,16.41,21.31,19.47,21.76,21.04
1661,2016-10-19,0.0,16.41,21.31,19.47,21.76,21.04
1662,2016-10-20,0.0,16.41,21.31,19.47,21.76,21.04
1663,2016-10-21,0.0,16.41,21.31,19.47,21.76,21.04
1664,2016-10-22,0.0,16.41,21.31,19.47,21.76,21.04
1665,2016-10-23,0.0,16.41,21.31,19.47,21.76,21.04
1666,2016-10-24,7.77,11.11,19.32,19.0,21.76,21.04
1667,2016-10-25,7.77,11.11,19.32,19.0,21.76,21.04
1668,2016-10-26,7.77,11.11,19.32,19.0,21.76,21.04
1669,2016-10-27,7.77,11.11,19.32,19.0,21.76,21.04
1670,2016-10-28,7.77,11.11,19.32,19.0,21.76,21.04
1671,2016-10-29,7.77,11.11,19.32,19.0,21.76,21.04
